lof,AMZN,150,2,15608,69,2,0.63
lof,AMZN,250,2,15534,43,2,0.65
lof,AMZN,400,2,15384,43,2,0.60
lof,AMZN,150,2,15639,38,2,0.65
lof,AMZN,50,2,15734,43,2,0.64
lof,AMZN,50,2,15743,34,2,0.63
lof,AMZN,10,2,15779,38,2,0.62
lof,AMZN,100,2,15684,43,2,0.64
lof,AMZN,50,2,15739,38,2,0.66
lof,AMZN,10,2,15790,27,2,0.63
lof,AMZN,350,2,15410,67,2,0.65
lof,AMZN,200,2,15584,43,2,0.61
lof,AMZN,400,2,15391,36,2,0.64
lof,AMZN,5,2,15779,43,2,0.65
lof,AMZN,450,2,15337,40,2,0.66
lof,AMZN,250,2,15544,33,2,0.64
lof,AMZN,100,2,15689,38,2,0.68
lof,AMZN,150,2,15644,33,2,0.64
lof,AMZN,100,2,15658,69,2,0.67
lof,AMZN,500,2,15260,67,2,0.73
lof,AMZN,100,2,15693,34,2,0.65
lof,AMZN,500,2,15284,43,2,0.70
lof,AMZN,200,2,15558,69,2,0.67
lof,AMZN,300,2,15504,23,2,0.67
lof,AMZN,300,2,15484,43,2,0.65
lof,AMZN,350,2,15434,43,2,0.73
lof,AMZN,50,2,15708,69,2,0.67
lof,AMZN,500,2,15284,43,2,0.67
lof,AMZN,200,2,15587,40,2,0.64
lof,AMZN,150,2,15634,43,2,0.66
lof,AMZN,250,2,15509,68,2,0.67
lof,AMZN,500,2,15281,46,2,0.67
lof,AMZN,350,2,15434,43,2,0.68
lof,AMZN,200,2,15589,38,2,0.70
lof,AMZN,250,2,15534,43,2,0.66
lof,AMZN,450,2,15334,43,2,0.70
lof,AMZN,450,2,15310,67,2,0.65
lof,AMZN,350,2,15442,35,2,0.72
lof,AMZN,300,2,15460,67,2,0.70
lof,AMZN,400,2,15384,43,2,0.69
lof,AMZN,300,2,15494,33,2,0.77
lof,AMZN,400,2,15360,67,2,0.74
lof,AMZN,450,2,15339,38,2,0.70
