lof,FB,500,2,15253,78,0,0.72
lof,FB,300,2,15440,91,0,0.72
lof,FB,300,2,15506,25,0,0.69
lof,FB,10,2,15791,30,0,0.68
lof,FB,200,2,15605,26,0,0.65
lof,FB,400,2,15340,91,0,0.73
lof,FB,250,2,15554,27,0,0.70
lof,FB,150,2,15652,29,0,0.67
lof,FB,5,2,15799,27,0,0.68
lof,FB,10,2,15794,27,0,0.67
lof,FB,50,2,15751,30,0,0.69
lof,FB,150,2,15588,93,0,0.73
lof,FB,100,2,15705,26,0,0.70
lof,FB,250,2,15552,29,0,0.72
lof,FB,50,2,15692,89,0,0.72
lof,FB,300,2,15514,17,0,0.69
lof,FB,50,2,15754,27,0,0.70
lof,FB,100,2,15638,93,0,0.77
lof,FB,350,2,15441,40,0,0.72
lof,FB,150,2,15655,26,0,0.72
lof,FB,200,2,15602,29,0,0.72
lof,FB,400,2,15411,20,0,0.82
lof,FB,50,2,15755,26,0,0.72
lof,FB,100,2,15702,29,0,0.75
lof,FB,250,2,15498,83,0,0.76
lof,FB,450,2,15332,49,0,0.77
lof,FB,450,2,15361,20,0,0.72
lof,FB,250,2,15555,26,0,0.72
lof,FB,300,2,15511,20,0,0.76
lof,FB,200,2,15548,83,0,0.77
lof,FB,150,2,15654,27,0,0.74
lof,FB,350,2,15458,23,0,0.79
lof,FB,200,2,15604,27,0,0.79
lof,FB,350,2,15461,20,0,0.78
lof,FB,400,2,15395,36,0,0.75
lof,FB,500,2,15312,19,0,0.75
lof,FB,500,2,15282,49,0,0.81
lof,FB,100,2,15704,27,0,0.82
lof,FB,450,2,15361,20,0,0.80
lof,FB,400,2,15411,20,0,0.79
lof,FB,350,2,15414,67,0,0.83
lof,FB,450,2,15290,91,0,0.80
lof,FB,500,2,15311,20,0,0.75
