lof,http.mat,50,59,513488,51749,2152,1377.15
lof,http.mat,50,35,497724,67513,2176,1377.98
lof,http.mat,10,35,497754,67523,2176,1383.51
lof,http.mat,10,27,479286,85991,2184,1390.32
lof,http.mat,50,53,507145,58092,2158,1390.48
lof,http.mat,5,27,479279,86003,2184,1403.55
lof,http.mat,50,27,479274,85963,2184,1402.39
lof,http.mat,100,35,497683,67504,2176,1385.82
lof,http.mat,100,27,479239,85948,2184,1397.86
lof,http.mat,100,59,513443,51744,2152,1357.77
lof,http.mat,150,35,497636,67501,2176,1351.44
lof,http.mat,100,53,507107,58080,2158,1378.50
lof,http.mat,200,35,497591,67496,2176,1343.65
lof,http.mat,150,53,507063,58074,2158,1389.42
lof,http.mat,200,27,479172,85915,2184,1379.87
lof,http.mat,150,27,479204,85933,2184,1424.16
lof,http.mat,200,53,507010,58077,2158,1394.14
lof,http.mat,150,59,513403,51734,2152,1521.09
lof,http.mat,200,59,513357,51730,2152,1409.33
lof,http.mat,250,27,479136,85901,2184,1389.18
lof,http.mat,250,53,506939,58098,2158,1382.15
lof,http.mat,250,35,497555,67482,2176,1387.53
lof,http.mat,250,59,513312,51725,2152,1383.30
lof,http.mat,300,35,497508,67479,2176,1357.33
lof,http.mat,300,53,506903,58084,2158,1369.85
lof,http.mat,300,27,479101,85886,2184,1384.12
lof,http.mat,300,59,513268,51719,2152,1317.62
lof,http.mat,350,53,506873,58064,2158,1374.11
lof,http.mat,350,35,497454,67483,2176,1386.91
lof,http.mat,350,59,513228,51709,2152,1403.51
lof,http.mat,400,27,479025,85862,2184,1379.33
lof,http.mat,350,27,479074,85863,2184,1424.51
lof,http.mat,400,35,497428,67459,2176,1397.18
lof,http.mat,400,53,506853,58034,2158,1389.58
lof,http.mat,400,59,513206,51681,2152,1400.77
lof,http.mat,450,27,478991,85846,2184,1346.11
lof,http.mat,450,35,497377,67460,2176,1017.86
lof,http.mat,450,53,506804,58033,2158,1045.93
lof,http.mat,500,53,506752,58035,2158,1039.40
lof,http.mat,450,59,513158,51679,2152,1066.40
lof,http.mat,500,27,478952,85835,2184,1050.08
lof,http.mat,500,59,513111,51676,2152,1055.35
lof,http.mat,500,35,497349,67438,2176,1064.34
