knn,A1Benchmark/real_19.csv,5,226,743,449,1,0.80,5,10.0
knn,A1Benchmark/real_19.csv,5,225,965,227,2,0.90,5,20.0
knn,A1Benchmark/real_19.csv,5,223,1025,167,4,0.66,5,30.0
knn,A1Benchmark/real_19.csv,5,217,1094,98,10,0.83,5,50.0
knn,A1Benchmark/real_19.csv,5,193,1181,11,34,0.59,5,80.0
knn,A1Benchmark/real_19.csv,5,203,1172,20,24,0.61,5,70.0
knn,A1Benchmark/real_19.csv,5,221,1064,128,6,0.78,5,40.0
knn,A1Benchmark/real_19.csv,5,211,1146,46,16,0.88,5,60.0
knn,A1Benchmark/real_19.csv,5,180,1186,6,47,0.86,5,90.0
knn,A1Benchmark/real_19.csv,5,172,1189,3,55,1.00,5,100.0
knn,A1Benchmark/real_19.csv,10,225,865,322,2,0.85,5,10.0
knn,A1Benchmark/real_19.csv,10,224,1015,172,3,0.93,5,20.0
knn,A1Benchmark/real_19.csv,10,198,1174,13,29,0.70,5,40.0
knn,A1Benchmark/real_19.csv,10,211,1142,45,16,1.09,5,30.0
knn,A1Benchmark/real_19.csv,10,186,1179,8,41,0.97,5,50.0
knn,A1Benchmark/real_19.csv,10,159,1186,1,68,0.66,5,80.0
knn,A1Benchmark/real_19.csv,10,173,1183,4,54,0.71,5,60.0
knn,A1Benchmark/real_19.csv,10,166,1184,3,61,0.70,5,70.0
knn,A1Benchmark/real_19.csv,10,142,1187,0,85,0.76,5,100.0
knn,A1Benchmark/real_19.csv,10,150,1187,0,77,1.00,5,90.0
knn,A1Benchmark/real_19.csv,50,199,1133,14,28,0.76,5,10.0
knn,A1Benchmark/real_19.csv,50,166,1144,3,61,0.67,5,40.0
knn,A1Benchmark/real_19.csv,50,187,1138,9,40,0.67,5,20.0
knn,A1Benchmark/real_19.csv,50,159,1146,1,68,1.06,5,50.0
knn,A1Benchmark/real_19.csv,50,173,1143,4,54,0.80,5,30.0
knn,A1Benchmark/real_19.csv,50,152,1147,0,75,0.80,5,60.0
knn,A1Benchmark/real_19.csv,50,142,1147,0,85,0.67,5,70.0
knn,A1Benchmark/real_19.csv,50,133,1147,0,94,0.72,5,80.0
knn,A1Benchmark/real_19.csv,50,116,1147,0,111,0.62,5,100.0
knn,A1Benchmark/real_19.csv,50,123,1147,0,104,0.77,5,90.0
knn,A1Benchmark/real_19.csv,100,198,1084,13,29,0.86,5,10.0
knn,A1Benchmark/real_19.csv,100,186,1089,8,41,1.13,5,20.0
knn,A1Benchmark/real_19.csv,100,173,1093,4,54,0.77,5,30.0
knn,A1Benchmark/real_19.csv,100,166,1094,3,61,0.75,5,40.0
knn,A1Benchmark/real_19.csv,100,159,1096,1,68,0.75,5,50.0
knn,A1Benchmark/real_19.csv,100,150,1097,0,77,0.98,5,60.0
knn,A1Benchmark/real_19.csv,100,142,1097,0,85,0.71,5,70.0
knn,A1Benchmark/real_19.csv,100,133,1097,0,94,0.94,5,80.0
knn,A1Benchmark/real_19.csv,100,122,1097,0,105,0.81,5,90.0
knn,A1Benchmark/real_19.csv,100,115,1097,0,112,1.07,5,100.0
knn,A1Benchmark/real_19.csv,150,186,1039,8,41,0.60,5,20.0
knn,A1Benchmark/real_19.csv,150,198,1034,13,29,0.62,5,10.0
knn,A1Benchmark/real_19.csv,150,166,1044,3,61,0.72,5,40.0
knn,A1Benchmark/real_19.csv,150,173,1043,4,54,0.87,5,30.0
knn,A1Benchmark/real_19.csv,150,159,1046,1,68,0.91,5,50.0
knn,A1Benchmark/real_19.csv,150,150,1047,0,77,1.08,5,60.0
knn,A1Benchmark/real_19.csv,150,122,1047,0,105,0.74,5,90.0
knn,A1Benchmark/real_19.csv,150,142,1047,0,85,0.56,5,70.0
knn,A1Benchmark/real_19.csv,150,133,1047,0,94,0.58,5,80.0
knn,A1Benchmark/real_19.csv,150,115,1047,0,112,0.69,5,100.0
knn,A1Benchmark/real_19.csv,200,198,984,13,29,0.80,5,10.0
knn,A1Benchmark/real_19.csv,200,166,994,3,61,0.88,5,40.0
knn,A1Benchmark/real_19.csv,200,186,989,8,41,0.75,5,20.0
knn,A1Benchmark/real_19.csv,200,173,993,4,54,1.10,5,30.0
knn,A1Benchmark/real_19.csv,200,159,996,1,68,0.72,5,50.0
knn,A1Benchmark/real_19.csv,200,150,997,0,77,0.81,5,60.0
knn,A1Benchmark/real_19.csv,200,142,997,0,85,0.94,5,70.0
knn,A1Benchmark/real_19.csv,200,115,997,0,112,0.74,5,100.0
knn,A1Benchmark/real_19.csv,200,133,997,0,94,0.96,5,80.0
knn,A1Benchmark/real_19.csv,200,122,997,0,105,0.72,5,90.0
knn,A1Benchmark/real_19.csv,250,198,934,13,29,0.85,5,10.0
knn,A1Benchmark/real_19.csv,250,186,939,8,41,0.80,5,20.0
knn,A1Benchmark/real_19.csv,250,173,943,4,54,0.79,5,30.0
knn,A1Benchmark/real_19.csv,250,166,944,3,61,0.90,5,40.0
knn,A1Benchmark/real_19.csv,250,159,946,1,68,0.74,5,50.0
knn,A1Benchmark/real_19.csv,250,150,947,0,77,1.00,5,60.0
knn,A1Benchmark/real_19.csv,250,142,947,0,85,0.86,5,70.0
knn,A1Benchmark/real_19.csv,250,122,947,0,105,0.68,5,90.0
knn,A1Benchmark/real_19.csv,250,133,947,0,94,1.02,5,80.0
knn,A1Benchmark/real_19.csv,250,115,947,0,112,0.93,5,100.0
knn,A1Benchmark/real_19.csv,300,198,884,13,29,0.67,5,10.0
knn,A1Benchmark/real_19.csv,300,186,889,8,41,0.72,5,20.0
knn,A1Benchmark/real_19.csv,300,166,894,3,61,0.75,5,40.0
knn,A1Benchmark/real_19.csv,300,173,893,4,54,0.71,5,30.0
knn,A1Benchmark/real_19.csv,300,159,896,1,68,0.89,5,50.0
knn,A1Benchmark/real_19.csv,300,133,897,0,94,0.72,5,80.0
knn,A1Benchmark/real_19.csv,300,142,897,0,85,0.79,5,70.0
knn,A1Benchmark/real_19.csv,300,150,897,0,77,0.76,5,60.0
knn,A1Benchmark/real_19.csv,300,122,897,0,105,0.87,5,90.0
knn,A1Benchmark/real_19.csv,300,115,897,0,112,1.10,5,100.0
knn,A1Benchmark/real_19.csv,350,183,840,7,44,0.65,5,20.0
knn,A1Benchmark/real_19.csv,350,172,844,3,55,0.80,5,30.0
knn,A1Benchmark/real_19.csv,350,166,846,1,61,1.03,5,40.0
knn,A1Benchmark/real_19.csv,350,195,836,11,32,0.76,5,10.0
knn,A1Benchmark/real_19.csv,350,158,847,0,69,0.61,5,50.0
knn,A1Benchmark/real_19.csv,350,149,847,0,78,0.80,5,60.0
knn,A1Benchmark/real_19.csv,350,131,847,0,96,0.64,5,80.0
knn,A1Benchmark/real_19.csv,350,112,847,0,115,0.59,5,100.0
knn,A1Benchmark/real_19.csv,350,119,847,0,108,0.67,5,90.0
knn,A1Benchmark/real_19.csv,350,139,847,0,88,0.83,5,70.0
knn,A1Benchmark/real_19.csv,400,195,786,11,32,0.73,5,10.0
knn,A1Benchmark/real_19.csv,400,183,790,7,44,0.85,5,20.0
knn,A1Benchmark/real_19.csv,400,172,794,3,55,0.71,5,30.0
knn,A1Benchmark/real_19.csv,400,166,796,1,61,0.75,5,40.0
knn,A1Benchmark/real_19.csv,400,158,797,0,69,0.80,5,50.0
knn,A1Benchmark/real_19.csv,400,149,797,0,78,0.63,5,60.0
knn,A1Benchmark/real_19.csv,400,139,797,0,88,0.61,5,70.0
knn,A1Benchmark/real_19.csv,400,119,797,0,108,0.70,5,90.0
knn,A1Benchmark/real_19.csv,400,112,797,0,115,0.92,5,100.0
knn,A1Benchmark/real_19.csv,400,131,797,0,96,0.80,5,80.0
knn,A1Benchmark/real_19.csv,450,195,736,11,32,0.78,5,10.0
knn,A1Benchmark/real_19.csv,450,183,740,7,44,0.72,5,20.0
knn,A1Benchmark/real_19.csv,450,158,747,0,69,0.73,5,50.0
knn,A1Benchmark/real_19.csv,450,172,744,3,55,0.71,5,30.0
knn,A1Benchmark/real_19.csv,450,166,746,1,61,0.60,5,40.0
knn,A1Benchmark/real_19.csv,450,149,747,0,78,0.75,5,60.0
knn,A1Benchmark/real_19.csv,450,139,747,0,88,0.87,5,70.0
knn,A1Benchmark/real_19.csv,450,119,747,0,108,0.73,5,90.0
knn,A1Benchmark/real_19.csv,450,131,747,0,96,0.73,5,80.0
knn,A1Benchmark/real_19.csv,450,112,747,0,115,0.91,5,100.0
knn,A1Benchmark/real_19.csv,500,195,686,11,32,0.95,5,10.0
knn,A1Benchmark/real_19.csv,500,183,690,7,44,0.61,5,20.0
knn,A1Benchmark/real_19.csv,500,172,694,3,55,0.61,5,30.0
knn,A1Benchmark/real_19.csv,500,166,696,1,61,0.83,5,40.0
knn,A1Benchmark/real_19.csv,500,149,697,0,78,0.79,5,60.0
knn,A1Benchmark/real_19.csv,500,131,697,0,96,0.96,5,80.0
knn,A1Benchmark/real_19.csv,500,158,697,0,69,1.07,5,50.0
knn,A1Benchmark/real_19.csv,500,139,697,0,88,0.78,5,70.0
knn,A1Benchmark/real_19.csv,500,119,697,0,108,0.92,5,90.0
knn,A1Benchmark/real_19.csv,500,112,697,0,115,0.81,5,100.0
