AAPL,400,4,15201,297,0,0.72,,5,60.0
AAPL,400,4,15280,218,0,0.59,,5,70.0
AAPL,400,4,15293,205,0,0.99,,5,90.0
AAPL,400,4,15296,202,0,0.77,,5,100.0
AAPL,450,4,14566,882,0,0.66,,5,10.0
AAPL,450,4,14816,632,0,0.70,,5,20.0
AAPL,450,4,14940,508,0,0.83,,5,30.0
AAPL,450,4,15151,297,0,0.81,,5,60.0
AAPL,450,4,15027,421,0,0.70,,5,40.0
AAPL,450,4,15087,361,0,0.84,,5,50.0
AAPL,450,4,15243,205,0,0.69,,5,90.0
AAPL,450,4,15230,218,0,0.73,,5,70.0
AAPL,450,4,15238,210,0,0.77,,5,80.0
AAPL,450,4,15246,202,0,0.65,,5,100.0
AAPL,500,4,14766,632,0,0.80,,5,20.0
AAPL,500,4,14516,882,0,0.75,,5,10.0
AAPL,500,4,14890,508,0,0.81,,5,30.0
AAPL,500,4,14977,421,0,0.77,,5,40.0
AAPL,500,4,15037,361,0,0.71,,5,50.0
AAPL,500,4,15188,210,0,0.74,,5,80.0
AAPL,500,4,15101,297,0,0.76,,5,60.0
AAPL,500,4,15180,218,0,0.67,,5,70.0
AAPL,500,4,15193,205,0,0.86,,5,90.0
AAPL,500,4,15196,202,0,0.75,,5,100.0
