knn,FB,5,2,1631,14195,0,0.91,5,20.0
knn,FB,5,2,101,15725,0,0.95,5,10.0
knn,FB,5,2,5602,10224,0,1.02,5,30.0
knn,FB,5,2,12907,2919,0,0.88,5,40.0
knn,FB,5,2,15745,81,0,0.88,5,50.0
knn,FB,5,2,15775,51,0,0.65,5,70.0
knn,FB,5,2,15763,63,0,0.68,5,60.0
knn,FB,5,2,15781,45,0,0.74,5,80.0
knn,FB,5,2,15789,37,0,1.00,5,90.0
knn,FB,5,2,15796,30,0,0.70,5,100.0
knn,FB,10,2,7129,8692,0,0.70,5,10.0
knn,FB,10,2,15702,119,0,0.69,5,30.0
knn,FB,10,2,15725,96,0,0.98,5,40.0
knn,FB,10,2,14839,982,0,0.82,5,20.0
knn,FB,10,2,15762,59,0,0.91,5,60.0
knn,FB,10,2,15745,76,0,0.99,5,50.0
knn,FB,10,2,15780,41,0,0.82,5,80.0
knn,FB,10,2,15772,49,0,0.85,5,70.0
knn,FB,10,2,15788,33,0,0.70,5,90.0
knn,FB,10,2,15792,29,0,0.74,5,100.0
knn,FB,50,2,15529,252,0,0.75,5,10.0
knn,FB,50,2,15622,159,0,0.70,5,20.0
knn,FB,50,2,15669,112,0,0.88,5,30.0
knn,FB,50,2,15688,93,0,1.01,5,40.0
knn,FB,50,2,15724,57,0,0.91,5,60.0
knn,FB,50,2,15709,72,0,0.91,5,50.0
knn,FB,50,2,15732,49,0,0.77,5,70.0
knn,FB,50,2,15752,29,0,0.70,5,100.0
knn,FB,50,2,15742,39,0,1.07,5,80.0
knn,FB,50,2,15749,32,0,0.71,5,90.0
knn,FB,100,2,15568,163,0,0.98,5,10.0
knn,FB,100,2,15668,63,0,0.93,5,30.0
knn,FB,100,2,15636,95,0,0.69,5,20.0
knn,FB,100,2,15716,15,0,0.96,5,50.0
knn,FB,100,2,15703,28,0,0.91,5,40.0
knn,FB,100,2,15719,12,0,1.03,5,60.0
knn,FB,100,2,15723,8,0,0.99,5,70.0
knn,FB,100,2,15724,7,0,0.82,5,80.0
knn,FB,100,2,15725,6,0,0.70,5,90.0
knn,FB,100,2,15725,6,0,1.11,5,100.0
knn,FB,150,2,15618,63,0,0.72,5,30.0
knn,FB,150,2,15586,95,0,0.80,5,20.0
knn,FB,150,2,15518,163,0,1.08,5,10.0
knn,FB,150,2,15653,28,0,1.00,5,40.0
knn,FB,150,2,15666,15,0,1.06,5,50.0
knn,FB,150,2,15669,12,0,0.94,5,60.0
knn,FB,150,2,15674,7,0,0.80,5,80.0
knn,FB,150,2,15673,8,0,1.02,5,70.0
knn,FB,150,2,15675,6,0,0.80,5,100.0
knn,FB,150,2,15675,6,0,0.95,5,90.0
knn,FB,200,2,15536,95,0,0.66,5,20.0
knn,FB,200,2,15468,163,0,0.61,5,10.0
knn,FB,200,2,15603,28,0,0.98,5,40.0
knn,FB,200,2,15568,63,0,0.77,5,30.0
knn,FB,200,2,15616,15,0,1.03,5,50.0
knn,FB,200,2,15619,12,0,0.95,5,60.0
knn,FB,200,2,15624,7,0,0.75,5,80.0
knn,FB,200,2,15623,8,0,0.84,5,70.0
knn,FB,200,2,15625,6,0,0.83,5,90.0
knn,FB,200,2,15625,6,0,0.92,5,100.0
knn,FB,250,2,15465,116,0,0.79,5,10.0
knn,FB,250,2,15496,85,0,0.83,5,20.0
knn,FB,250,2,15566,15,0,0.68,5,50.0
knn,FB,250,2,15524,57,0,0.69,5,30.0
knn,FB,250,2,15557,24,0,0.78,5,40.0
knn,FB,250,2,15569,12,0,0.89,5,60.0
knn,FB,250,2,15573,8,0,0.71,5,70.0
knn,FB,250,2,15574,7,0,0.82,5,80.0
knn,FB,250,2,15575,6,0,0.80,5,90.0
knn,FB,250,2,15575,6,0,0.68,5,100.0
knn,FB,300,2,15502,29,0,1.03,5,10.0
knn,FB,300,2,15524,7,0,0.74,5,20.0
knn,FB,300,2,15527,4,0,0.76,5,40.0
knn,FB,300,2,15525,6,0,0.87,5,30.0
knn,FB,300,2,15527,4,0,0.96,5,50.0
knn,FB,300,2,15528,3,0,1.02,5,60.0
knn,FB,300,2,15530,1,0,0.78,5,70.0
knn,FB,300,2,15530,1,0,0.91,5,100.0
knn,FB,300,2,15530,1,0,0.96,5,80.0
knn,FB,300,2,15530,1,0,0.81,5,90.0
knn,FB,350,2,15459,22,0,0.77,5,10.0
knn,FB,350,2,15474,7,0,1.04,5,20.0
knn,FB,350,2,15478,3,0,0.79,5,60.0
knn,FB,350,2,15477,4,0,0.89,5,40.0
knn,FB,350,2,15475,6,0,0.75,5,30.0
knn,FB,350,2,15477,4,0,0.72,5,50.0
knn,FB,350,2,15480,1,0,0.71,5,70.0
knn,FB,350,2,15480,1,0,0.89,5,90.0
knn,FB,350,2,15480,1,0,0.98,5,100.0
knn,FB,350,2,15480,1,0,0.89,5,80.0
knn,FB,400,2,15409,22,0,1.15,5,10.0
knn,FB,400,2,15427,4,0,0.90,5,50.0
knn,FB,400,2,15424,7,0,0.96,5,20.0
knn,FB,400,2,15427,4,0,0.84,5,40.0
knn,FB,400,2,15428,3,0,0.93,5,60.0
knn,FB,400,2,15425,6,0,1.01,5,30.0
knn,FB,400,2,15430,1,0,0.86,5,70.0
knn,FB,400,2,15430,1,0,0.73,5,80.0
knn,FB,400,2,15430,1,0,0.91,5,90.0
knn,FB,400,2,15430,1,0,0.95,5,100.0
knn,FB,450,2,15359,22,0,0.73,5,10.0
