random-forest,A1Benchmark/real_7.csv,5,0,1357,0,61,0.97
random-forest,A1Benchmark/real_7.csv,10,0,1352,0,61,0.98
random-forest,A1Benchmark/real_7.csv,50,0,1312,0,61,1.07
random-forest,A1Benchmark/real_7.csv,100,0,1262,0,61,0.83
random-forest,A1Benchmark/real_7.csv,150,0,1212,0,61,0.95
random-forest,A1Benchmark/real_7.csv,200,0,1162,0,61,1.13
random-forest,A1Benchmark/real_7.csv,250,19,50,1072,32,1.17
random-forest,A1Benchmark/real_7.csv,300,0,850,235,38,1.07
random-forest,A1Benchmark/real_7.csv,350,0,961,74,38,0.79
random-forest,A1Benchmark/real_7.csv,400,0,913,72,38,0.93
random-forest,A1Benchmark/real_7.csv,450,0,927,8,38,1.13
random-forest,A1Benchmark/real_7.csv,500,0,885,0,38,0.93
