mi,AAPL,5,4,15554,340,0,2.48,0.003125
mi,AAPL,5,3,15700,194,1,2.92,0.00625
mi,AAPL,5,4,7,15887,0,4.74,0.0
mi,AAPL,5,3,15758,136,1,2.71,0.009375
mi,AAPL,5,3,15793,101,1,2.70,0.0125
mi,AAPL,5,3,15809,85,1,3.03,0.015625
mi,AAPL,5,3,15829,65,1,2.62,0.01875
mi,AAPL,5,3,15837,57,1,2.81,0.021875
mi,AAPL,5,3,15843,51,1,3.59,0.025
mi,AAPL,5,3,15849,45,1,2.98,0.028125
mi,AAPL,5,3,15851,43,1,2.57,0.03125
mi,AAPL,5,3,15857,37,1,2.61,0.034375
mi,AAPL,5,3,15859,35,1,2.63,0.0375
mi,AAPL,5,3,15859,35,1,2.84,0.040625
mi,AAPL,5,3,15867,27,1,2.57,0.04375
mi,AAPL,5,3,15871,23,1,2.63,0.046875
mi,AAPL,5,3,15873,21,1,2.67,0.05
mi,AAPL,10,4,15602,287,0,2.59,0.003125
mi,AAPL,10,4,11,15878,0,5.32,0.0
mi,AAPL,10,3,15720,169,1,2.67,0.00625
mi,AAPL,10,3,15766,123,1,2.84,0.009375
mi,AAPL,10,3,15797,92,1,2.67,0.0125
mi,AAPL,10,3,15811,78,1,2.89,0.015625
mi,AAPL,10,3,15828,61,1,3.43,0.01875
mi,AAPL,10,3,15841,48,1,3.21,0.021875
mi,AAPL,10,3,15847,42,1,3.19,0.025
mi,AAPL,10,3,15851,38,1,2.72,0.028125
mi,AAPL,10,3,15855,34,1,2.61,0.03125
mi,AAPL,10,3,15857,32,1,2.68,0.034375
mi,AAPL,10,3,15859,30,1,2.65,0.0375
mi,AAPL,10,3,15860,29,1,2.87,0.040625
mi,AAPL,10,3,15868,21,1,2.91,0.04375
mi,AAPL,10,3,15872,17,1,3.21,0.046875
mi,AAPL,10,3,15873,16,1,2.61,0.05
mi,AAPL,50,4,15640,209,0,2.98,0.003125
mi,AAPL,50,4,52,15797,0,5.64,0.0
mi,AAPL,50,3,15719,130,1,2.83,0.00625
mi,AAPL,50,3,15749,100,1,3.34,0.009375
