lof,GOOG,5,1,15801,32,3,0.64
lof,GOOG,150,2,15639,49,2,0.70
lof,GOOG,250,2,15552,36,2,0.79
lof,GOOG,350,1,15463,25,3,0.65
lof,GOOG,10,2,15789,39,2,0.68
lof,GOOG,250,1,15555,33,3,0.75
lof,GOOG,100,2,15701,37,2,0.68
lof,GOOG,50,2,15749,39,2,0.66
lof,GOOG,300,1,15492,46,3,0.69
lof,GOOG,300,2,15495,43,2,0.71
lof,GOOG,500,2,15296,42,2,0.68
lof,GOOG,10,1,15796,32,3,0.68
lof,GOOG,500,1,15292,46,3,0.71
lof,GOOG,350,1,15442,46,3,0.70
lof,GOOG,50,1,15752,36,3,0.68
lof,GOOG,200,1,15605,33,3,0.73
lof,GOOG,100,1,15705,33,3,0.68
lof,GOOG,150,2,15651,37,2,0.72
lof,GOOG,150,2,15643,45,2,0.73
lof,GOOG,100,2,15693,45,2,0.73
lof,GOOG,300,2,15502,36,2,0.70
lof,GOOG,50,2,15748,40,2,0.70
lof,GOOG,200,2,15601,37,2,0.72
lof,GOOG,50,2,15741,47,2,0.73
lof,GOOG,400,2,15402,36,2,0.71
lof,GOOG,100,2,15689,49,2,0.71
lof,GOOG,200,2,15589,49,2,0.71
lof,GOOG,150,1,15655,33,3,0.72
lof,GOOG,350,2,15452,36,2,0.73
lof,GOOG,250,2,15542,46,2,0.70
lof,GOOG,300,1,15509,29,3,0.72
lof,GOOG,400,1,15410,28,3,0.71
lof,GOOG,450,2,15346,42,2,0.71
lof,GOOG,400,1,15392,46,3,0.76
lof,GOOG,200,2,15593,45,2,0.76
lof,GOOG,450,2,15352,36,2,0.76
lof,GOOG,250,2,15544,44,2,0.77
lof,GOOG,450,1,15342,46,3,0.77
lof,GOOG,450,1,15360,28,3,0.78
lof,GOOG,350,2,15446,42,2,0.84
lof,GOOG,500,1,15309,29,3,0.74
lof,GOOG,500,2,15302,36,2,0.87
lof,GOOG,400,2,15396,42,2,0.76
